Country Name,Country Code,Series Name,Series Code,2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Kosovo,XKX,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,..,..,..,..,..,..,..,..
Kosovo,XKX,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..
Kosovo,XKX,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0411560583605207,0.0448142309887685,0.0342469607147496,0.030771814430118,0.0525272352236925,..,..,..
Kosovo,XKX,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..,..,..,..,..,..,..,..
Kosovo,XKX,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..
Kosovo,XKX,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,1976691269.53398,2198833373.27906,2139912289.4723,2126725615.36506,2583901768.73467,2548668008.19346,2757927393.17043,2889219008.95676
Kosovo,XKX,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..
Kosovo,XKX,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..
Kosovo,XKX,Urban population,SP.URB.TOTL,747890,769832,787116,809629,830519,845153,826368,802301
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,41.7578065585746,42.8378095837429,44.0002171565695,45.2268625263391,46.4995789423362,47.8001996538455,49.1105579101515,50.3214443938994
Kosovo,XKX,Urban population growth (annual %),SP.URB.GROW,3.12732368555383,2.89164008876934,2.22033235029074,2.82004853224375,2.5474688526347,1.74668694795023,-2.24774811683616,-2.95563457118789
Kosovo,XKX,Forest area (% of land area),AG.LND.FRST.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,0,0,0,0,0,..,..,..
Kosovo,XKX,Land area (sq. km),AG.LND.TOTL.K2,..,..,..,..,..,..,..,..
Kosovo,XKX,Forest area (sq. km),AG.LND.FRST.K2,..,..,..,..,..,..,..,..
Kosovo,XKX,Population density (people per sq. km of land area),EN.POP.DNST,..,..,..,..,..,..,..,..
Kosovo,XKX,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..
Kosovo,XKX,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Agricultural land (% of land area),AG.LND.AGRI.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Agricultural land (sq. km),AG.LND.AGRI.K2,..,..,..,..,..,..,..,..
Kosovo,XKX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..
Kosovo,XKX,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.82565565298054,3.40663227056285,4.75680057007834,-5.34027547826166,10.7456560819583,4.27849895827543,4.06762701436438,4.5730971681166
Kosovo,XKX,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,3950,4300,4640,4440,5130,5600,6290,6910
Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,4009.32022050863,4384.18796444738,4415.99923011071,4310.88963754863,5270.43236861018,5290.95006509706,6221.20618847799,7023.06598512878
Kosovo,XKX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.03838879864328,3.05752931278261,5.23669676312298,-5.40690184268419,10.9981400491097,5.33909761737917,9.35107522909426,10.3656494300073
Latvia,LVA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,-62.1180380343645,-58.6734355806332,-59.6933600419999,-62.9080844687065,-61.6169956827785,-64.6935894103195,-64.8281521578462,-65.3031994332054
Latvia,LVA,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,7.4321,8.1079,7.9078,7.2771,7.5304,6.9268,6.9004,6.8072
Latvia,LVA,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.82654532273942,4.20714476222697,4.13194121501373,3.82914774350693,3.99598830452802,3.68567769315781,3.66319656422698,3.647774745944
Latvia,LVA,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.1814,0.1818,0.1933,0.2095,0.2113,0.2051,0.204,0.2031
Latvia,LVA,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,1.2494,1.2791,1.2635,1.2804,1.3535,1.3297,1.2805,1.2684
Latvia,LVA,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,0.0285,0.0299,0.0356,0.0259,0.0248,0.0236,0.0225,0.021
Latvia,LVA,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,0.6196,0.7563,0.6771,0.6826,0.6567,0.6,0.6138,0.6156
Latvia,LVA,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,0.5424,0.6617,0.6712,0.6637,0.7078,0.7175,0.717,0.7244
Latvia,LVA,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,1.5713,1.9582,1.8424,1.383,1.4506,0.9956,0.9977,1.0558
Latvia,LVA,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,3.2393,3.2407,3.2247,3.0319,3.1257,3.0552,3.0649,2.919
Latvia,LVA,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0002,0.0003,0,0,0,0,0,0
Latvia,LVA,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,0.3998,0.4056,0.7417,0.7484,0.7547,0.9914,0.7509,..
Latvia,LVA,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-6.5594,-5.9299,-6.8034,-4.2701,-2.4983,-0.3727,-0.8741,..
Latvia,LVA,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,3.8801,3.9021,3.9442,3.9906,4.038,4.0961,4.0417,..
Latvia,LVA,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,0.4747,2.028,0.8218,0.7667,0.8327,1.5068,1.5068,..
Latvia,LVA,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,-4.2994,-1.891,-3.6043,-0.8784,0.5442,4.2429,3.2267,..
Latvia,LVA,F-gases emissions from Industrial Processes (Mt CO2e),EN.GHG.FGAS.IP.MT.CE.AR5,0.4285,0.4239,0.4221,0.4148,0.4293,0.4309,0.4344,0.4369
Latvia,LVA,Methane (CH4) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CH4.MT.CE.AR5,2.2557,2.2033,2.1884,2.1616,2.1676,2.1535,2.0756,2.0663
Latvia,LVA,Methane (CH4) emissions from Agriculture (Mt CO2e),EN.GHG.CH4.AG.MT.CE.AR5,1.2454,1.1922,1.1849,1.1896,1.1743,1.1567,1.0943,1.0945
Latvia,LVA,Methane (CH4) emissions from Building (Energy) (Mt CO2e),EN.GHG.CH4.BU.MT.CE.AR5,0.2211,0.2235,0.2131,0.1867,0.1878,0.183,0.1801,0.18
Latvia,LVA,Methane (CH4) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CH4.FE.MT.CE.AR5,0.1717,0.1686,0.1715,0.1761,0.1811,0.1828,0.1884,0.1936
Latvia,LVA,Methane (CH4) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CH4.IC.MT.CE.AR5,0.0138,0.0164,0.016,0.0172,0.0175,0.0193,0.0198,0.0199
Latvia,LVA,Methane (CH4) emissions from Industrial Processes (Mt CO2e),EN.GHG.CH4.IP.MT.CE.AR5,0,0,0,0,0,0,0,0
Latvia,LVA,Methane (CH4) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CH4.PI.MT.CE.AR5,0.0193,0.0206,0.0213,0.0197,0.0226,0.0218,0.0207,0.0208
Latvia,LVA,Methane (CH4) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CH4.TR.MT.CE.AR5,0.0077,0.0074,0.0066,0.006,0.0056,0.005,0.0047,0.0044
Latvia,LVA,Methane (CH4) emissions from Waste (Mt CO2e),EN.GHG.CH4.WA.MT.CE.AR5,0.5768,0.5746,0.575,0.5664,0.5787,0.5849,0.5677,0.5531
Latvia,LVA,Nitrous oxide (N2O) emissions from Transport (Energy) (Mt CO2e),EN.GHG.N2O.TR.MT.CE.AR5,0.0415,0.0423,0.0397,0.0332,0.0339,0.0331,0.033,0.0317
Latvia,LVA,Nitrous oxide (N2O) emissions from Waste (Mt CO2e),EN.GHG.N2O.WA.MT.CE.AR5,0.056,0.0567,0.0537,0.0552,0.0572,0.0564,0.0565,0.0566
Latvia,LVA,Nitrous oxide (N2O) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.N2O.PI.MT.CE.AR5,0.0216,0.0226,0.0236,0.0224,0.026,0.0259,0.0244,0.0244
Latvia,LVA,Nitrous oxide (N2O) emissions from Industrial Processes (Mt CO2e),EN.GHG.N2O.IP.MT.CE.AR5,0.0448,0.0465,0.0435,0.0401,0.0402,0.0388,0.0374,0.0359
Latvia,LVA,Nitrous oxide (N2O) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.N2O.IC.MT.CE.AR5,0.0175,0.0208,0.0203,0.0217,0.0222,0.0244,0.025,0.0251
Latvia,LVA,Nitrous oxide (N2O) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.N2O.FE.MT.CE.AR5,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002
Latvia,LVA,Nitrous oxide (N2O) emissions from Building (Energy) (Mt CO2e),EN.GHG.N2O.BU.MT.CE.AR5,0.0653,0.0669,0.0694,0.0683,0.0673,0.0695,0.0648,0.0628
Latvia,LVA,Nitrous oxide (N2O) emissions from Agriculture (Mt CO2e),EN.GHG.N2O.AG.MT.CE.AR5,1.9689,1.9199,2.0153,2.0939,2.0742,2.0641,2.0463,2.0952
Latvia,LVA,Total greenhouse gas emissions including LULUCF (Mt CO2e),EN.GHG.ALL.LU.MT.CE.AR5,8.0331,11.0201,9.1798,11.3101,12.9927,16.0665,14.9247,..
Latvia,LVA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,6.34960108080945,6.69949885168646,6.67987932002036,6.41348439237254,6.60576601626965,6.29121365895084,6.21008541654501,6.23881371227207
Latvia,LVA,Total greenhouse gas emissions excluding LULUCF (Mt CO2e),EN.GHG.ALL.MT.CE.AR5,12.3325,12.9111,12.7841,12.1885,12.4485,11.8236,11.698,11.6424
Latvia,LVA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,11.6679973108454,14.2076039693657,12.4865833165492,11.6020322023647,..,..,..,..
Latvia,LVA,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,89.0140461977576,..,..,..,..,..,..,..
Latvia,LVA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,0,..,..,..,..,..,..,..
Latvia,LVA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,0,..,..,..,..,..,..,..
Latvia,LVA,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,16.8809193035778,..,..,..,..,..,..,..
Latvia,LVA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,0.0284610080250479,0.0634751560734816,0.0469010774792983,0.0242158311769009,0.051110585363217,..,..,..
Latvia,LVA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,8.85,4.74,4.34,5.62,5.5,6.14,8.79,..
Latvia,LVA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2265.21693915892,2403.49981780927,2343.51581884881,2251.38250119088,2375.51850702838,2256.11904538867,2240.33649708375,..
Latvia,LVA,Energy intensity level of primary energy (MJ/$2021 PPP GDP),EG.EGY.PRIM.PP.KD,3.31,3.35,3.16,3.08,3.1,2.88,..,..
Latvia,LVA,Firms adopting energy management measures to reduce emissions (% of firms),IC.FRM.ENGM.ZS,..,..,..,..,..,..,..,57.65198517
Latvia,LVA,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,0,0,0,0,0,0,0,..
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,42.6,41,41.5,43.8,44,..,..,..
Latvia,LVA,"Industry (including construction), value added (current US$)",NV.IND.TOTL.CD,5812590355.49766,6431931746.92392,6487123053.09019,6787535785.5113,8053562628.99212,7821590367.03505,8613605383.80603,8077651740.25469
Latvia,LVA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,100,100,100,100,100,100,100,..
Latvia,LVA,"Completeness of birth registration, urban (%)",SP.REG.BRTH.UR.ZS,..,..,..,..,..,..,..,..
Latvia,LVA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,48.477645495732,48.6035488603412,48.6555284999708,48.7168692892901,48.8583988008051,48.7152822980158,48.2549985322418,48.4008153396531
Latvia,LVA,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..
Latvia,LVA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..
Latvia,LVA,Urban population,SP.URB.TOTL,1320159,1310787,1302668,1294607,1284862,1282811,1287678,1277995
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.9706866054779,68.0160346376376,68.066323694246,68.1211222872228,68.1808791463693,68.2570218109034,68.3586316343061,68.4839492628509
Latvia,LVA,Urban population growth (annual %),SP.URB.GROW,-0.827376795111087,-0.712446370389295,-0.621325113241851,-0.620729486315703,-0.75558546061657,-0.159755579173112,0.378683263465036,-0.754815284233007
Latvia,LVA,Forest area (% of land area),AG.LND.FRST.ZS,54.6254841146126,54.6876757677536,54.7498674208945,54.8094166800579,54.8716053350474,54.933793990037,54.9959826450265,..
Latvia,LVA,Forest rents (% of GDP),NY.GDP.FRST.RT.ZS,1.1708609951596,0.993976242728764,1.13001985532043,1.24316355744522,1.09972035164877,..,..,..
Latvia,LVA,Land area (sq. km),AG.LND.TOTL.K2,62227,62227,62227,62230,62230,62230,62230,..
Latvia,LVA,Forest area (sq. km),AG.LND.FRST.K2,33991.8,34030.5,34069.2,34107.9,34146.6,34185.3,34224,..
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,31.2123033409935,30.9700612274415,30.755491989008,30.5391129680219,30.2826610959344,30.2005945685361,30.2701269484172,..
Latvia,LVA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,..,..,..
Latvia,LVA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,17.5,17.5,17.5,17.5,17.5,17.5,17.5,17.9
Latvia,LVA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,18.2,18.2,18.2,18.2,18.2,18.2,18.2,18.5
Latvia,LVA,Agricultural land (% of land area),AG.LND.AGRI.ZS,31.0636861812397,31.1440371542899,31.4975814357112,31.6406877711715,31.6567571910654,31.6567571910654,31.6728266109593,..
Latvia,LVA,Agricultural land (sq. km),AG.LND.AGRI.K2,19330,19380,19600,19690,19700,19700,19710,..
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100,100,100,100,100,100,100,..
Latvia,LVA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,100,100,100,100,100,100,100,..
Latvia,LVA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,3600.46708762218,3728.25702297769,3725.00681881596,3669.13292595592,3838.17372339466,3714.51694518893,3616.79876414098,..
Latvia,LVA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.39894872623931,4.30971286294503,0.675372771884227,-3.46922750780554,6.94254173062592,1.90853419029801,-0.941606068823631,-0.0461080109713521
Latvia,LVA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14360,16010,17010,17350,19310,20630,21000,21630
Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,15132.4958333982,17252.1710428626,17294.9751600969,17564.2321549354,20261.8887788916,20221.103686109,22710.2637544197,23409.0845154775
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.31935869681359,5.12560422080688,1.37774612596324,-2.78996380720736,7.8481957927218,2.18545852350196,-1.16914941176928,0.89583858235207
Liechtenstein,LIE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions (total) excluding LULUCF (Mt CO2e),EN.GHG.CO2.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,..,..,..,..,..,..,..
Liechtenstein,LIE,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,0.0099,0.0099,0.0099,0.0057,0.0057,0.0056,0.0056,..
Liechtenstein,LIE,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-0.016,-0.009,-0.0158,-0.0209,-0.0239,-0.0226,-0.0224,..
Liechtenstein,LIE,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,0.0087,0.0087,0.0086,0.0086,0.0086,0.0086,0.0086,..
Liechtenstein,LIE,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,-0.003,-0.0031,-0.0032,-0.0015,-0.0016,-0.0017,-0.0017,..
Liechtenstein,LIE,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,-0.0002,0.0089,0.0018,-0.0057,-0.0089,-0.0078,-0.0078,..
